날짜,철광석가격,철광석변화율,열연선물가격,열연선물변화율,유연탄가격,유연탄변화율,pmi,pmi변화율
2014-04-29,115.03,-0.303345467,660,0,66.8,0.074906367,50.3,0.199203187
2014-04-30,114.58,-0.391202295,680,3.03030303,66.8,0.074906367,50.3,0.199203187
2014-05-01,105.75,-7.706406005,684,0.588235294,66.8,0.074906367,50.4,0.198807157
2014-05-02,106.56,0.765957447,684,0,66.8,0.074906367,50.4,0.198807157
2014-05-05,106.67,0.103228228,684,0,67.02,0.329341317,50.4,0.198807157
2014-05-06,106.5,-0.15937002,684,0,67.02,0.329341317,50.4,0.198807157
2014-05-07,104.94,-1.464788732,684,0,67.02,0.329341317,50.4,0.198807157
2014-05-08,104,-0.895749952,684,0,67.02,0.329341317,50.4,0.198807157
2014-05-09,103.78,-0.211538462,684,0,67.02,0.329341317,50.4,0.198807157
2014-05-12,104.77,0.953941029,685,0.14619883,67.14,0.17905103,50.4,0.198807157
2014-05-13,104.22,-0.524959435,680,-0.729927007,67.14,0.17905103,50.4,0.198807157
2014-05-14,104.45,0.220687008,681,0.147058824,67.14,0.17905103,50.4,0.198807157
2014-05-15,103.91,-0.516993777,685,0.587371512,67.14,0.17905103,50.4,0.198807157
2014-05-16,102.8,-1.068232124,685,0,67.14,0.17905103,50.4,0.198807157
2014-05-19,102.35,-0.437743191,685,0,67.01,-0.193625261,50.4,0.198807157
2014-05-20,101.97,-0.371275037,685,0,67.01,-0.193625261,50.4,0.198807157
2014-05-21,102.31,0.333431401,685,0,67.01,-0.193625261,50.4,0.198807157
2014-05-22,102.24,-0.068419509,685,0,67.01,-0.193625261,50.4,0.198807157
2014-05-23,101.8,-0.430359937,685,0,67.01,-0.193625261,50.4,0.198807157
2014-05-27,101.5,-0.294695481,685,0,67.25,0.358155499,50.4,0.198807157
2014-05-28,101.15,-0.344827586,670,-2.189781022,67.25,0.358155499,50.4,0.198807157
2014-05-29,100.89,-0.257043994,670,0,67.25,0.358155499,50.4,0.198807157
2014-06-02,93.91,-6.918426009,670,0,67.13,-0.178438662,50.8,0.793650794
2014-06-03,93.84,-0.074539453,667,-0.447761194,67.13,-0.178438662,50.8,0.793650794
2014-06-04,95.51,1.779624893,667,0,67.13,-0.178438662,50.8,0.793650794
2014-06-05,94.22,-1.350643912,667,0,67.13,-0.178438662,50.8,0.793650794
2014-06-06,94.86,0.679261303,667,0,67.13,-0.178438662,50.8,0.793650794
2014-06-09,94.01,-0.896057348,667,0,66.88,-0.372411738,50.8,0.793650794
2014-06-10,93.34,-0.712690139,668,0.149925037,66.88,-0.372411738,50.8,0.793650794
2014-06-11,93.26,-0.085708164,668,0,66.88,-0.372411738,50.8,0.793650794
2014-06-12,92.38,-0.943598542,668,0,66.88,-0.372411738,50.8,0.793650794
2014-06-13,92.26,-0.129898246,668,0,66.88,-0.372411738,50.8,0.793650794
2014-06-16,91.63,-0.682852807,668,0,66.72,-0.23923445,50.8,0.793650794
2014-06-17,91.79,0.174615301,668,0,66.72,-0.23923445,50.8,0.793650794
2014-06-18,91.8,0.010894433,668,0,66.72,-0.23923445,50.8,0.793650794
2014-06-19,92.01,0.22875817,668,0,66.72,-0.23923445,50.8,0.793650794
2014-06-20,92.19,0.19563091,670,0.299401198,66.72,-0.23923445,50.8,0.793650794
2014-06-23,92.34,0.162707452,670,0,66.38,-0.509592326,50.8,0.793650794
2014-06-24,92.41,0.075806801,670,0,66.38,-0.509592326,50.8,0.793650794
2014-06-25,92.5,0.097392057,670,0,66.38,-0.509592326,50.8,0.793650794
2014-06-26,92.61,0.118918919,656,-2.089552239,66.38,-0.509592326,50.8,0.793650794
2014-06-27,92.7,0.09718173,653,-0.457317073,66.38,-0.509592326,50.8,0.793650794
2014-06-30,92.74,0.043149946,653,0,66.02,-0.542332028,50.8,0.793650794
2014-07-01,95.12,2.566314427,652,-0.153139357,66.02,-0.542332028,51,0.393700787
2014-07-02,96.36,1.303616484,660,1.226993865,66.02,-0.542332028,51,0.393700787
2014-07-03,96.39,0.03113325,662,0.303030303,66.02,-0.542332028,51,0.393700787
2014-07-07,95.32,-1.110073659,666,0.604229607,65.53,-0.742199334,51,0.393700787
2014-07-08,96.27,0.996642887,668,0.3003003,65.53,-0.742199334,51,0.393700787
2014-07-09,95.84,-0.446660434,672,0.598802395,65.53,-0.742199334,51,0.393700787
2014-07-10,96.26,0.438230384,670,-0.297619048,65.53,-0.742199334,51,0.393700787
2014-07-11,96.46,0.207770621,670,0,65.53,-0.742199334,51,0.393700787
2014-07-14,97.01,0.570184532,670,0,65.15,-0.579887075,51,0.393700787
2014-07-15,96.92,-0.092773941,670,0,65.15,-0.579887075,51,0.393700787
2014-07-16,96.88,-0.041271151,670,0,65.15,-0.579887075,51,0.393700787
2014-07-17,96.61,-0.278695293,670,0,65.15,-0.579887075,51,0.393700787
2014-07-18,96.23,-0.393334023,670,0,65.15,-0.579887075,51,0.393700787
2014-07-21,96.2,-0.031175309,670,0,64.88,-0.414428243,51,0.393700787
2014-07-22,96.21,0.01039501,670,0,64.88,-0.414428243,51,0.393700787
2014-07-23,96.07,-0.145515019,670,0,64.88,-0.414428243,51,0.393700787
2014-07-24,95.99,-0.083272614,670,0,64.88,-0.414428243,51,0.393700787
2014-07-25,96.02,0.031253256,670,0,64.88,-0.414428243,51,0.393700787
2014-07-28,96.07,0.052072485,670,0,64.63,-0.385326757,51,0.393700787
2014-07-29,96.04,-0.03122723,670,0,64.63,-0.385326757,51,0.393700787
2014-07-30,96.06,0.020824656,670,0,64.63,-0.385326757,51,0.393700787
2014-07-31,96.05,-0.01041016,664,-0.895522388,64.63,-0.385326757,51,0.393700787
2014-08-01,94.69,-1.415929204,669,0.753012048,64.63,-0.385326757,51.7,1.37254902
2014-08-04,96.01,1.3940226,675,0.896860987,64.02,-0.943834133,51.7,1.37254902
2014-08-05,95.98,-0.031246745,675,0,64.02,-0.943834133,51.7,1.37254902
2014-08-06,95.7,-0.291727443,675,0,64.02,-0.943834133,51.7,1.37254902
2014-08-07,95.4,-0.313479624,675,0,64.02,-0.943834133,51.7,1.37254902
2014-08-08,95.35,-0.052410901,675,0,64.02,-0.943834133,51.7,1.37254902
2014-08-11,95.11,-0.251704248,675,0,63.75,-0.421743205,51.7,1.37254902
2014-08-12,94.65,-0.48365051,675,0,63.75,-0.421743205,51.7,1.37254902
2014-08-13,94.46,-0.200739567,675,0,63.75,-0.421743205,51.7,1.37254902
2014-08-14,94.25,-0.222316324,675,0,63.75,-0.421743205,51.7,1.37254902
2014-08-15,94.56,0.328912467,675,0,63.75,-0.421743205,51.7,1.37254902
2014-08-18,94.03,-0.560490694,675,0,63.65,-0.156862745,51.7,1.37254902
2014-08-19,94.05,0.021269808,675,0,63.65,-0.156862745,51.7,1.37254902
2014-08-20,93.94,-0.116959064,675,0,63.65,-0.156862745,51.7,1.37254902
2014-08-21,93.86,-0.085160741,675,0,63.65,-0.156862745,51.7,1.37254902
2014-08-22,93.7,-0.170466652,675,0,63.65,-0.156862745,51.7,1.37254902
2014-08-25,93.43,-0.288153682,675,0,63.6,-0.078554595,51.7,1.37254902
2014-08-26,93.32,-0.117735203,675,0,63.6,-0.078554595,51.7,1.37254902
2014-08-27,93.1,-0.235747964,675,0,63.6,-0.078554595,51.7,1.37254902
2014-08-28,92.84,-0.279269603,662,-1.925925926,63.6,-0.078554595,51.7,1.37254902
2014-09-02,86.7,-6.613528651,662,0,62.99,-0.959119497,51.1,-1.160541586
2014-09-03,85.27,-1.649365629,662,0,62.99,-0.959119497,51.1,-1.160541586
2014-09-04,84.71,-0.656737422,660,-0.302114804,62.99,-0.959119497,51.1,-1.160541586
2014-09-05,83.84,-1.027033408,659,-0.151515152,62.99,-0.959119497,51.1,-1.160541586
2014-09-08,84.66,0.978053435,657,-0.303490137,62.5,-0.777901254,51.1,-1.160541586
2014-09-09,83.7,-1.133947555,657,0,62.5,-0.777901254,51.1,-1.160541586
2014-09-10,83.56,-0.167264038,657,0,62.5,-0.777901254,51.1,-1.160541586
2014-09-11,83.42,-0.16754428,657,0,62.5,-0.777901254,51.1,-1.160541586
2014-09-12,84.06,0.76720211,657,0,62.5,-0.777901254,51.1,-1.160541586
2014-09-15,84.71,0.773257197,657,0,62.88,0.608,51.1,-1.160541586
2014-09-16,84.17,-0.637469012,657,0,62.88,0.608,51.1,-1.160541586
2014-09-17,84.1,-0.083165023,655,-0.304414003,62.88,0.608,51.1,-1.160541586
2014-09-18,83.81,-0.344827586,655,0,62.88,0.608,51.1,-1.160541586
2014-09-19,83.51,-0.357952512,655,0,62.88,0.608,51.1,-1.160541586
2014-09-22,83.08,-0.514908394,655,0,63.54,1.049618321,51.1,-1.160541586
2014-09-23,83.08,0,660,0.763358779,63.54,1.049618321,51.1,-1.160541586
2014-09-24,82.94,-0.168512277,660,0,63.54,1.049618321,51.1,-1.160541586
2014-09-25,82.7,-0.289365807,660,0,63.54,1.049618321,51.1,-1.160541586
2014-09-26,82.49,-0.253929867,643,-2.575757576,63.54,1.049618321,51.1,-1.160541586
2014-09-29,82.27,-0.266698994,643,0,63.4,-0.220333648,51.1,-1.160541586
2014-09-30,82.27,0,643,0,63.4,-0.220333648,51.1,-1.160541586
2014-10-01,78.85,-4.15704388,641,-0.311041991,63.4,-0.220333648,50.8,-0.587084149
2014-10-02,79.19,0.431198478,639,-0.31201248,63.4,-0.220333648,50.8,-0.587084149
2014-10-03,79.17,-0.025255714,639,0,63.4,-0.220333648,50.8,-0.587084149
2014-10-06,79.17,0,638,-0.156494523,62.91,-0.772870662,50.8,-0.587084149
2014-10-07,79.44,0.341038272,637,-0.156739812,62.91,-0.772870662,50.8,-0.587084149
2014-10-08,78.33,-1.397280967,637,0,62.91,-0.772870662,50.8,-0.587084149
2014-10-09,78.67,0.434061024,637,0,62.91,-0.772870662,50.8,-0.587084149
2014-10-10,80.12,1.84314224,637,0,62.91,-0.772870662,50.8,-0.587084149
2014-10-13,81.67,1.934598103,637,0,61.9,-1.605468129,50.8,-0.587084149
2014-10-14,81.61,-0.073466389,637,0,61.9,-1.605468129,50.8,-0.587084149
2014-10-15,80.8,-0.992525426,640,0.470957614,61.9,-1.605468129,50.8,-0.587084149
2014-10-16,80.42,-0.47029703,640,0,61.9,-1.605468129,50.8,-0.587084149
2014-10-17,80.43,0.012434718,640,0,61.9,-1.605468129,50.8,-0.587084149
2014-10-20,80.58,0.186497576,642,0.3125,61.5,-0.646203554,50.8,-0.587084149
2014-10-21,80.52,-0.074460164,642,0,61.5,-0.646203554,50.8,-0.587084149
2014-10-22,80.52,0,642,0,61.5,-0.646203554,50.8,-0.587084149
2014-10-23,80.41,-0.136612022,642,0,61.5,-0.646203554,50.8,-0.587084149
2014-10-24,80.45,0.049745057,642,0,61.5,-0.646203554,50.8,-0.587084149
2014-10-27,80.35,-0.124300808,642,0,61.1,-0.650406504,50.8,-0.587084149
2014-10-28,80.27,-0.099564406,642,0,61.1,-0.650406504,50.8,-0.587084149
2014-10-29,80.24,-0.037373863,642,0,61.1,-0.650406504,50.8,-0.587084149
2014-10-30,80.16,-0.099700897,642,0,61.1,-0.650406504,50.8,-0.587084149
2014-10-31,80.08,-0.099800399,638,-0.62305296,61.1,-0.650406504,50.8,-0.587084149
2014-11-03,78.07,-2.50999001,638,0,61.46,0.589198036,50.3,-0.984251969
2014-11-04,77.42,-0.832586141,638,0,61.46,0.589198036,50.3,-0.984251969
2014-11-05,76.22,-1.549987083,638,0,61.46,0.589198036,50.3,-0.984251969
2014-11-06,75.77,-0.590396221,638,0,61.46,0.589198036,50.3,-0.984251969
2014-11-07,76.35,0.765474462,632,-0.940438871,61.46,0.589198036,50.3,-0.984251969
2014-11-10,76.05,-0.392927308,632,0,60.86,-0.976244712,50.3,-0.984251969
2014-11-11,75.91,-0.184089415,632,0,60.86,-0.976244712,50.3,-0.984251969
2014-11-12,75.95,0.05269398,632,0,60.86,-0.976244712,50.3,-0.984251969
2014-11-13,75.93,-0.026333114,632,0,60.86,-0.976244712,50.3,-0.984251969
2014-11-14,75.67,-0.342420651,632,0,60.86,-0.976244712,50.3,-0.984251969
2014-11-17,75.55,-0.158583322,632,0,60.4,-0.755833059,50.3,-0.984251969
2014-11-18,74.91,-0.847121112,632,0,60.4,-0.755833059,50.3,-0.984251969
2014-11-19,74.6,-0.413829929,634,0.316455696,60.4,-0.755833059,50.3,-0.984251969
2014-11-20,74.27,-0.442359249,634,0,60.4,-0.755833059,50.3,-0.984251969
2014-11-21,74.1,-0.228894574,634,0,60.4,-0.755833059,50.3,-0.984251969
2014-11-24,74.02,-0.107962213,634,0,60.18,-0.364238411,50.3,-0.984251969
2014-11-25,73.69,-0.445825453,634,0,60.18,-0.364238411,50.3,-0.984251969
2014-11-26,73.44,-0.339259058,634,0,60.18,-0.364238411,50.3,-0.984251969
2014-11-28,73.13,-0.42211329,634,0,60.18,-0.364238411,50.3,-0.984251969
2014-12-01,69.75,-4.621906194,629,-0.788643533,60.22,0.066467265,50.1,-0.397614314
2014-12-02,69.86,0.157706093,629,0,60.22,0.066467265,50.1,-0.397614314
2014-12-03,69.85,-0.014314343,631,0.317965024,60.22,0.066467265,50.1,-0.397614314
2014-12-04,70.83,1.403006442,630,-0.158478605,60.22,0.066467265,50.1,-0.397614314
2014-12-05,71.06,0.324721163,626,-0.634920635,60.22,0.066467265,50.1,-0.397614314
2014-12-08,70.34,-1.013228258,620,-0.958466454,60.01,-0.348721355,50.1,-0.397614314
2014-12-09,69.9,-0.625533125,618,-0.322580645,60.01,-0.348721355,50.1,-0.397614314
2014-12-10,69.8,-0.143061516,616,-0.323624595,60.01,-0.348721355,50.1,-0.397614314
2014-12-11,69.66,-0.200573066,616,0,60.01,-0.348721355,50.1,-0.397614314
2014-12-12,69.67,0.014355441,614,-0.324675325,60.01,-0.348721355,50.1,-0.397614314
2014-12-15,69.37,-0.430601407,614,0,59.76,-0.416597234,50.1,-0.397614314
2014-12-16,69.02,-0.504540868,614,0,59.76,-0.416597234,50.1,-0.397614314
2014-12-17,69.05,0.043465662,614,0,59.76,-0.416597234,50.1,-0.397614314
2014-12-18,69.15,0.144822592,614,0,59.76,-0.416597234,50.1,-0.397614314
2014-12-19,69.41,0.375994215,605,-1.465798046,59.76,-0.416597234,50.1,-0.397614314
2014-12-22,69.05,-0.518657254,596,-1.487603306,59.62,-0.234270415,50.1,-0.397614314
2014-12-23,68.87,-0.260680666,605,1.510067114,59.62,-0.234270415,50.1,-0.397614314
2014-12-24,68.77,-0.145201104,605,0,59.62,-0.234270415,50.1,-0.397614314
2014-12-26,68.7,-0.101788571,605,0,59.62,-0.234270415,50.1,-0.397614314
2014-12-29,68.71,0.014556041,605,0,59.47,-0.251593425,50.1,-0.397614314
2014-12-30,68.81,0.145539223,605,0,59.47,-0.251593425,50.1,-0.397614314
2014-12-31,68.92,0.159860485,605,0,59.47,-0.251593425,50.1,-0.397614314
2015-01-02,70.06,1.654091701,608,0.495867769,59.47,-0.251593425,49.8,-0.598802395
2015-01-05,69.98,-0.114187839,605,-0.493421053,59.12,-0.588532033,49.8,-0.598802395
2015-01-06,71.57,2.272077736,605,0,59.12,-0.588532033,49.8,-0.598802395
2015-01-07,71.24,-0.461087048,605,0,59.12,-0.588532033,49.8,-0.598802395
2015-01-08,70.95,-0.407074677,605,0,59.12,-0.588532033,49.8,-0.598802395
2015-01-09,70.66,-0.408738548,597,-1.32231405,59.12,-0.588532033,49.8,-0.598802395
2015-01-12,69.58,-1.52844608,597,0,58.62,-0.845737483,49.8,-0.598802395
2015-01-13,69.25,-0.474274217,594,-0.502512563,58.62,-0.845737483,49.8,-0.598802395
2015-01-14,69,-0.36101083,594,0,58.62,-0.845737483,49.8,-0.598802395
2015-01-15,69.27,0.391304348,594,0,58.62,-0.845737483,49.8,-0.598802395
2015-01-16,69.13,-0.202107695,590,-0.673400673,58.62,-0.845737483,49.8,-0.598802395
2015-01-20,68.91,-0.318240995,590,0,58.44,-0.307062436,49.8,-0.598802395
2015-01-21,68.7,-0.30474532,590,0,58.44,-0.307062436,49.8,-0.598802395
2015-01-22,68.64,-0.087336245,585,-0.847457627,58.44,-0.307062436,49.8,-0.598802395
2015-01-23,68.46,-0.262237762,583,-0.341880342,58.44,-0.307062436,49.8,-0.598802395
2015-01-26,68.18,-0.408997955,583,0,58.42,-0.034223135,49.8,-0.598802395
2015-01-27,67.99,-0.278674098,583,0,58.42,-0.034223135,49.8,-0.598802395
2015-01-28,67.75,-0.352993087,583,0,58.42,-0.034223135,49.8,-0.598802395
2015-01-29,67.49,-0.383763838,583,0,58.42,-0.034223135,49.8,-0.598802395
2015-01-30,67.2,-0.429693288,572,-1.886792453,58.42,-0.034223135,49.8,-0.598802395
2015-02-02,61.97,-7.782738095,550,-3.846153846,58.3,-0.205409106,49.9,0.200803213
2015-02-03,62.87,1.452315637,550,0,58.3,-0.205409106,49.9,0.200803213
2015-02-04,62.89,0.031811675,550,0,58.3,-0.205409106,49.9,0.200803213
2015-02-05,61.89,-1.590077914,547,-0.545454545,58.3,-0.205409106,49.9,0.200803213
2015-02-06,62.23,0.549361771,542,-0.914076782,58.3,-0.205409106,49.9,0.200803213
2015-02-09,61.76,-0.755262735,542,0,58.48,0.308747856,49.9,0.200803213
2015-02-10,62.02,0.420984456,540,-0.36900369,58.48,0.308747856,49.9,0.200803213
2015-02-11,62.27,0.403095776,538,-0.37037037,58.48,0.308747856,49.9,0.200803213
2015-02-12,62.27,0,537,-0.185873606,58.48,0.308747856,49.9,0.200803213
2015-02-13,62.42,0.240886462,535,-0.372439479,58.48,0.308747856,49.9,0.200803213
2015-02-17,62.6,0.288369112,532,-0.560747664,58.47,-0.017099863,49.9,0.200803213
2015-02-18,62.62,0.031948882,532,0,58.47,-0.017099863,49.9,0.200803213
2015-02-19,62.59,-0.047908017,530,-0.37593985,58.47,-0.017099863,49.9,0.200803213
2015-02-20,62.43,-0.25563189,530,0,58.47,-0.017099863,49.9,0.200803213
2015-02-23,62.57,0.224251161,530,0,59,0.906447751,49.9,0.200803213
2015-02-24,62.63,0.0958926,530,0,59,0.906447751,49.9,0.200803213
2015-02-25,62.59,-0.063867156,530,0,59,0.906447751,49.9,0.200803213
2015-02-26,62.57,-0.031953986,528,-0.377358491,59,0.906447751,49.9,0.200803213
2015-02-27,62.61,0.0639284,503,-4.734848485,59,0.906447751,49.9,0.200803213
2015-03-02,62.18,-0.686791247,503,0,59.35,0.593220339,50.1,0.400801603
2015-03-03,62.39,0.337729173,503,0,59.35,0.593220339,50.1,0.400801603
2015-03-04,61.23,-1.859272319,500,-0.596421471,59.35,0.593220339,50.1,0.400801603
2015-03-05,60.5,-1.192226033,500,0,59.35,0.593220339,50.1,0.400801603
2015-03-06,59.44,-1.752066116,500,0,59.35,0.593220339,50.1,0.400801603
2015-03-09,59.44,0,500,0,60.07,1.213142376,50.1,0.400801603
2015-03-10,58.9,-0.908479139,500,0,60.07,1.213142376,50.1,0.400801603
2015-03-11,58.84,-0.101867572,500,0,60.07,1.213142376,50.1,0.400801603
2015-03-12,59.2,0.611828688,500,0,60.07,1.213142376,50.1,0.400801603
2015-03-13,58.87,-0.557432432,495,-1,60.07,1.213142376,50.1,0.400801603
2015-03-16,58.95,0.135892645,495,0,60.3,0.382886632,50.1,0.400801603
2015-03-17,58.88,-0.118744699,495,0,60.3,0.382886632,50.1,0.400801603
2015-03-18,58.3,-0.985054348,495,0,60.3,0.382886632,50.1,0.400801603
2015-03-19,58.03,-0.463121784,495,0,60.3,0.382886632,50.1,0.400801603
2015-03-20,57.84,-0.327416853,491,-0.808080808,60.3,0.382886632,50.1,0.400801603
2015-03-23,57.76,-0.138312586,491,0,60.75,0.746268657,50.1,0.400801603
2015-03-24,57.79,0.051939058,491,0,60.75,0.746268657,50.1,0.400801603
2015-03-25,57.72,-0.121128223,491,0,60.75,0.746268657,50.1,0.400801603
2015-03-26,57.57,-0.25987526,491,0,60.75,0.746268657,50.1,0.400801603
2015-03-27,57.41,-0.277922529,480,-2.240325866,60.75,0.746268657,50.1,0.400801603
2015-03-30,57.22,-0.330952796,475,-1.041666667,59.5,-2.057613169,50.1,0.400801603
2015-03-31,56.94,-0.489339392,475,0,59.5,-2.057613169,50.1,0.400801603
2015-04-01,48.6,-14.64699684,475,0,59.5,-2.057613169,50.1,0
2015-04-02,47.08,-3.127572016,475,0,59.5,-2.057613169,50.1,0
2015-04-03,47.08,0,475,0,59.5,-2.057613169,50.1,0
2015-04-06,47.07,-0.021240442,475,0,58.79,-1.193277311,50.1,0
2015-04-07,47.81,1.57212662,475,0,58.79,-1.193277311,50.1,0
2015-04-08,48.09,0.585651537,465,-2.105263158,58.79,-1.193277311,50.1,0
2015-04-09,47.18,-1.892285298,465,0,58.79,-1.193277311,50.1,0
2015-04-10,47.19,0.021195422,457,-1.720430108,58.79,-1.193277311,50.1,0
2015-04-13,48.51,2.797202797,457,0,57.89,-1.530872597,50.1,0
2015-04-14,48.85,0.700886415,457,0,57.89,-1.530872597,50.1,0
2015-04-15,48.6,-0.511770727,457,0,57.89,-1.530872597,50.1,0
2015-04-16,48.77,0.349794239,457,0,57.89,-1.530872597,50.1,0
2015-04-17,49.59,1.681361493,455,-0.437636761,57.89,-1.530872597,50.1,0
2015-04-20,49,-1.189755999,455,0,57.06,-1.433753671,50.1,0
2015-04-21,48.9,-0.204081633,455,0,57.06,-1.433753671,50.1,0
2015-04-22,49.3,0.81799591,455,0,57.06,-1.433753671,50.1,0
2015-04-23,49.49,0.385395538,455,0,57.06,-1.433753671,50.1,0
2015-04-24,49.98,0.99009901,452,-0.659340659,57.06,-1.433753671,50.1,0
2015-04-27,50.48,1.00040016,452,0,57,-0.105152471,50.1,0
2015-04-28,51.62,2.258320127,452,0,57,-0.105152471,50.1,0
2015-04-29,51.13,-0.949244479,452,0,57,-0.105152471,50.1,0
2015-04-30,51.36,0.449833757,452,0,57,-0.105152471,50.1,0
2015-05-01,53.88,4.906542056,462,2.212389381,57,-0.105152471,50.2,0.199600798
2015-05-04,56.52,4.899777283,462,0,56.21,-1.385964912,50.2,0.199600798
2015-05-05,57.49,1.716206653,462,0,56.21,-1.385964912,50.2,0.199600798
2015-05-06,59.31,3.16576796,462,0,56.21,-1.385964912,50.2,0.199600798
2015-05-07,58.35,-1.618614062,462,0,56.21,-1.385964912,50.2,0.199600798
2015-05-08,59.02,1.148243359,443,-4.112554113,56.21,-1.385964912,50.2,0.199600798
2015-05-11,59.96,1.592680447,445,0.451467269,55.72,-0.871731009,50.2,0.199600798
2015-05-12,59.68,-0.466977985,445,0,55.72,-0.871731009,50.2,0.199600798
2015-05-13,59.21,-0.787533512,445,0,55.72,-0.871731009,50.2,0.199600798
2015-05-14,58.44,-1.300456004,445,0,55.72,-0.871731009,50.2,0.199600798
2015-05-15,59.72,2.19028063,450,1.123595506,55.72,-0.871731009,50.2,0.199600798
2015-05-18,59.45,-0.452109846,450,0,54.6,-2.010050251,50.2,0.199600798
2015-05-19,59.94,0.824222035,450,0,54.6,-2.010050251,50.2,0.199600798
2015-05-20,60.2,0.4337671,450,0,54.6,-2.010050251,50.2,0.199600798
2015-05-21,59.57,-1.046511628,450,0,54.6,-2.010050251,50.2,0.199600798
2015-05-22,59.62,0.083934867,450,0,54.6,-2.010050251,50.2,0.199600798
2015-05-26,59.66,0.06709158,450,0,53.3,-2.380952381,50.2,0.199600798
2015-05-27,59.98,0.536372779,450,0,53.3,-2.380952381,50.2,0.199600798
2015-05-28,60.24,0.433477826,450,0,53.3,-2.380952381,50.2,0.199600798
2015-05-29,60.39,0.249003984,450,0,53.3,-2.380952381,50.2,0.199600798
2015-06-01,59.5,-1.473753933,467,3.777777778,53,-0.562851782,50.2,0
2015-06-02,62.24,4.605042017,464,-0.642398287,53,-0.562851782,50.2,0
2015-06-03,62.03,-0.337403599,464,0,53,-0.562851782,50.2,0
2015-06-04,62.1,0.112848622,464,0,53,-0.562851782,50.2,0
2015-06-05,61.99,-0.177133655,464,0,53,-0.562851782,50.2,0
2015-06-08,61.74,-0.403290853,464,0,52.92,-0.150943396,50.2,0
2015-06-09,62.37,1.020408163,464,0,52.92,-0.150943396,50.2,0
2015-06-10,63.45,1.731601732,464,0,52.92,-0.150943396,50.2,0
2015-06-11,64.22,1.21355398,464,0,52.92,-0.150943396,50.2,0
2015-06-12,63.68,-0.840859545,464,0,52.92,-0.150943396,50.2,0
2015-06-15,63.33,-0.549623116,461,-0.646551724,52.33,-1.114890401,50.2,0
2015-06-16,62.94,-0.615821885,461,0,52.33,-1.114890401,50.2,0
